A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_rot_bonds,total_chi0v,total_num_rings,total_mw,total_kappa3,total_kappa1,total_n_carbon,total_arom_rings,total_num_valence_electrons,total_hbd,total_chi1v,total_tpsa,total_molar_ref,charge,total_heavy_atom_count,total_kappa2,total_n_oxygen,total_num_aromatic_heterocycles,total_num_sat_rings,total_num_aliphatic_rings,total_logp,total_balabanj,total_num_heteroatoms,total_hba,total_n_nitrogen,total_bertzct,total_hallkieralpha,predicted_docking_score,Consensus_Class,score,fluorescence
1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,149.914288,0.0,3346.898,96.570155,216.736179,165.0,0.0,1350.0,38.0,75.93779,996.92,922.4206,6.0,232.0,105.435974,44.0,0.0,0.0,0.0,-0.2968999999999999,73.345068,67.0,44.0,22.0,3145.499756,-17.97,-8.803596,0,6.0,Low
0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,92.0,148.340564,0.0,3383.108,106.14236599999998,219.557922,164.0,0.0,1352.0,18.0,73.69726,914.92,896.8684000000001,6.0,232.0,120.24435,58.0,0.0,0.0,0.0,8.1872,67.81118799999999,68.0,58.0,8.0,2958.679444,-17.68,-8.717896,0,5.0,Low
4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,92.0,139.463378,0.0,3257.684,113.065836,213.724716,150.0,0.0,1284.0,14.0,67.40606000000001,900.92,850.5778,6.0,220.0,128.054738,56.0,0.0,0.0,0.0,6.061,56.808154,70.0,56.0,10.0,2616.40622,-17.099999999999998,-8.677685,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,102.0,148.22847,0.0,3456.96,122.164128,223.412358,160.0,0.0,1376.0,14.0,72.122202,961.16,887.5014000000001,6.0,236.0,127.948586,68.0,0.0,0.0,0.0,1.912800000000001,65.23405199999999,76.0,68.0,6.0,2992.68264,-18.0,-8.672342,1,4.0,Medium
0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,148.225374,0.0,3349.15,95.2977,217.732358,162.0,0.0,1340.0,30.0,73.082808,997.72,898.7674,6.0,230.0,104.88013,52.0,0.0,0.0,0.0,3.2514,70.62587199999999,68.0,52.0,14.0,3122.443482,-17.68,-8.824582,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,86.0,172.74581400000002,15.0,3970.01,90.002129,233.104773,194.0,0.0,1576.0,21.0,94.910501,830.3899999999999,1037.6905000000002,21.0,274.0,123.48543800000002,57.0,0.0,15.0,15.0,-18.1484,44.364008,80.0,57.0,21.0,3915.49915,-17.450000000000003,-8.908669,1,4.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,129.65147000000002,0.0,3093.296,98.967572,201.724716,138.0,0.0,1212.0,18.0,61.46024800000001,977.72,785.6734,6.0,208.0,110.543282,60.0,0.0,0.0,0.0,0.9822000000000002,59.25381,70.0,60.0,6.0,2588.545872,-17.1,-8.715905,0,5.0,Low
2.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,152.803192,0.0,3441.3280000000004,113.644744,223.732358,168.0,0.0,1376.0,12.0,77.63564399999998,770.5799999999999,920.2512,12.0,236.0,133.632222,54.0,0.0,0.0,0.0,1.9024,65.533688,68.0,54.0,12.0,2843.0306,-17.68,-8.6871805,1,2.0,Medium
0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,102.0,174.73302,8.0,3944.028,107.09696,244.02164600000003,196.0,0.0,1576.0,16.0,92.219646,840.44,1051.59,14.0,272.0,136.16471,58.0,0.0,8.0,8.0,0.0975999999999999,56.561916,76.0,58.0,16.0,3655.1324600000007,-18.0,-8.749791,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,90.0,181.420306,16.0,4170.268,93.894366,244.310934,204.0,0.0,1656.0,22.0,99.848988,870.3599999999999,1089.8462,22.0,288.0,129.260842,60.0,0.0,16.0,16.0,-19.1276,46.441942,84.0,60.0,22.0,4124.9118,-18.32,-8.908661,1,4.0,Medium
1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,138.0,171.812426,0.0,3893.294,143.992237,252.966179,189.0,0.0,1568.0,6.0,86.985237,879.04,1021.9856,6.0,268.0,156.703801,72.0,0.0,0.0,0.0,10.6717,64.880954,79.0,72.0,6.0,3404.09938,-17.740000000000002,-8.593151,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,91.0,132.56325900000002,0.0,3082.673,99.382092,199.562358,146.0,0.0,1228.0,17.0,66.561949,851.99,813.2294,6.0,211.0,119.53704,53.0,0.0,0.0,0.0,3.0948,61.63986299999999,65.0,53.0,10.0,2513.338732,-16.849999999999998,-8.734502,0,5.0,Low
2.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,111.0,153.74374,0.0,3437.428,111.088034,224.562358,171.0,0.0,1378.0,12.0,79.544874,735.05,928.7722,12.0,236.0,137.16911299999998,51.0,0.0,0.0,0.0,5.0513,62.183515,65.0,51.0,12.0,2843.0392730000003,-16.849999999999998,-8.697198,1,2.0,Medium
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,80.0,132.937154,0.0,3085.754,90.907102,195.74,148.0,0.0,1240.0,24.0,66.87173200000001,934.52,809.0144,6.0,214.0,102.44774,58.0,0.0,0.0,0.0,-2.2244,74.589156,66.0,58.0,8.0,2751.54615,-18.26,-8.763924,0,6.0,Low
1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,140.362284,0.0,3250.4259999999995,116.285516,208.736179,157.0,0.0,1302.0,6.0,70.732439,776.12,855.7966,6.0,224.0,135.9494,60.0,0.0,0.0,0.0,7.6639,64.93183099999999,67.0,60.0,6.0,2520.869242,-17.97,-8.58005,1,1.0,Medium
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,141.24571600000002,0.0,3247.305,94.477672,211.768537,153.0,0.0,1288.0,24.0,68.635863,984.73,851.2064,6.0,221.0,104.971739,55.0,0.0,0.0,0.0,1.5511,66.38895099999999,68.0,55.0,10.0,2929.909431,-17.349999999999998,-8.800942,0,6.0,Low
2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,84.0,132.95811,0.0,3012.753,100.890564,195.92235800000003,151.0,0.0,1204.0,12.0,68.311174,746.72,814.0198,6.0,207.0,112.47329,48.0,0.0,0.0,0.0,13.8897,62.132569,56.0,48.0,6.0,2523.518421,-16.49,-8.617966,0,5.0,Low
0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,22.0,124.0,226.737216,18.0,5780.898,100.060222,343.273684,244.0,0.0,2288.0,72.0,123.495518,2265.78,1343.2096,6.0,394.0,163.159266,140.0,0.0,18.0,18.0,-36.4576,49.155632,150.0,140.0,8.0,6452.142134,-20.96,-8.778453,0,6.0,Low
0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,88.0,142.84422,0.0,3349.734,107.898852,219.564716,152.0,0.0,1320.0,22.0,68.89509000000001,1025.84,864.8542,6.0,226.0,119.75486,60.0,0.0,0.0,0.0,1.6812000000000005,60.469062,74.0,60.0,10.0,2916.839122,-17.259999999999998,-8.7585125,0,5.0,Low
4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,84.0,132.63343400000002,0.0,3149.4039999999995,105.29393199999998,205.724716,142.0,0.0,1236.0,14.0,63.356508000000005,933.72,804.8342,6.0,212.0,119.355814,60.0,0.0,0.0,0.0,3.5986,57.813106,70.0,60.0,6.0,2556.33574,-17.1,-8.682382,0,5.0,Low
1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,121.0,166.37699,0.0,3671.428,115.920829,238.736179,187.0,0.0,1482.0,14.0,87.57305,737.8,1003.7842,14.0,254.0,144.474168,52.0,0.0,0.0,0.0,4.2309,69.64165,67.0,52.0,14.0,3097.695282,-17.97,-8.694282,1,2.0,Medium
2.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,82.0,128.716414,0.0,2940.618,97.138196,190.05235800000003,142.0,0.0,1172.0,14.0,65.4376,797.8,770.7626,6.0,202.0,103.681602,44.0,0.0,0.0,0.0,-14.1794,66.459216,60.0,44.0,14.0,2416.121388,-17.36,-8.727005,0,5.0,Low
1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,140.02408,0.0,3250.378,117.282687,208.736179,157.0,0.0,1302.0,4.0,70.111118,785.6999999999999,853.4272000000001,4.0,224.0,136.507068,62.0,0.0,0.0,0.0,11.4479,64.806784,67.0,62.0,4.0,2540.261528,-17.97,-8.519505,1,3.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,90.0,161.367266,8.0,3619.698,90.824614,223.131646,184.0,0.0,1446.0,14.0,87.136822,734.6999999999999,975.8356,14.0,250.0,121.996473,50.0,0.0,8.0,8.0,3.607000000000001,53.421291,66.0,50.0,14.0,3381.524463,-16.89,-8.814962,1,3.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,98.0,138.331376,0.0,3223.7180000000003,112.132908,211.804716,150.0,0.0,1272.0,12.0,68.419392,856.54,845.774,6.0,218.0,132.281232,52.0,0.0,0.0,0.0,2.8006,56.426622,68.0,52.0,12.0,2490.373714,-17.02,-8.66567,1,2.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,90.0,148.947218,0.0,3241.308,97.619822,212.372358,172.0,0.0,1304.0,6.0,76.95454000000001,651.64,906.251,6.0,224.0,117.357818,44.0,0.0,0.0,0.0,27.0324,66.194502,52.0,44.0,6.0,2809.817896,-17.04,-8.381191,1,3.0,Medium
0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,92.0,150.544934,0.0,3267.394,101.143264,214.197922,174.0,0.0,1316.0,8.0,78.17604800000001,657.24,919.5864,6.0,226.0,119.332828,42.0,0.0,0.0,0.0,26.9586,66.194502,52.0,42.0,8.0,2832.789974,-17.04,-8.468052,1,2.0,Medium
1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,79.0,147.577426,0.0,3304.817,96.251585,213.736179,162.0,0.0,1332.0,38.0,74.409839,996.92,908.5696,6.0,229.0,103.874376,44.0,0.0,0.0,0.0,-1.4672,73.05554599999999,67.0,44.0,22.0,3091.607648,-17.97,-8.804295,0,5.0,Low
4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,156.633434,0.0,3606.172000000001,125.624372,237.404716,166.0,0.0,1428.0,22.0,75.53494,1029.96,944.5518,6.0,244.0,130.888094,60.0,0.0,0.0,0.0,3.4234000000000004,59.715826,78.0,60.0,14.0,3185.527284,-17.42,-8.680034,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,103.0,136.000478,0.0,3156.744,110.856923,204.562358,151.0,0.0,1258.0,6.0,68.316067,763.7900000000001,829.3240000000001,6.0,216.0,133.09966699999998,57.0,0.0,0.0,0.0,8.601299999999998,58.910862,65.0,57.0,6.0,2436.281553,-16.849999999999998,-8.5921335,1,2.0,Medium
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,134.243874,2.0,3143.742,88.880038,195.812322,150.0,0.0,1260.0,22.0,67.789756,947.38,813.089,6.0,218.0,100.290258,62.0,0.0,2.0,2.0,-2.6093999999999995,71.93975599999999,68.0,62.0,6.0,2887.443526,-18.34,-8.769277,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,103.0,136.92312800000002,0.0,3170.771,111.153658,205.562358,152.0,0.0,1264.0,6.0,68.722697,763.7900000000001,833.941,6.0,217.0,133.010595,57.0,0.0,0.0,0.0,8.991399999999999,59.113215,65.0,57.0,6.0,2467.678087,-16.85,-8.591671,1,1.0,Medium
0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,112.0,155.483042,0.0,3595.262,124.072766,233.23792200000003,170.0,0.0,1436.0,16.0,77.828994,966.76,937.7728,6.0,246.0,137.360812,66.0,0.0,0.0,0.0,4.9598,66.06512799999999,76.0,66.0,8.0,3098.41251,-18.0,-8.6725,0,5.0,Low
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,86.0,132.107932,0.0,3102.568,100.907764,199.73235800000003,144.0,0.0,1232.0,16.0,64.957146,892.9200000000001,805.0508,6.0,212.0,115.762874,58.0,0.0,0.0,0.0,0.926,65.286952,68.0,58.0,8.0,2543.268096,-17.68,-8.716393,1,4.0,Medium
1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,105.0,138.94807000000003,0.0,3222.3720000000003,112.872205,206.736179,155.0,0.0,1290.0,6.0,70.09640200000001,776.12,846.5626,6.0,222.0,133.66388,60.0,0.0,0.0,0.0,6.883699999999999,65.808178,67.0,60.0,6.0,2495.39557,-17.97,-8.584186,1,2.0,Medium
0.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,128.31773,0.0,2939.469,107.662946,192.695844,137.0,0.0,1158.0,18.0,62.600055,855.3999999999999,768.9992,6.0,199.0,101.23461,40.0,0.0,0.0,0.0,-15.2391,59.6377,62.0,40.0,18.0,2461.091326,-16.78,-8.735183,0,5.0,Low
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,101.0,139.088416,2.0,3238.8499999999995,108.426158,206.63468,155.0,0.0,1290.0,8.0,70.798428,787.85,850.8353999999999,6.0,222.0,132.801489,57.0,0.0,2.0,2.0,7.288499999999999,56.46923099999999,67.0,57.0,8.0,2592.868377,-16.93,-8.655792,1,2.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,139.374792,0.0,3194.026,110.187194,203.82,158.0,0.0,1288.0,8.0,72.00671000000001,752.54,848.2696,6.0,222.0,129.666392,56.0,0.0,0.0,0.0,2.4318,69.62162,64.0,56.0,8.0,2515.18577,-18.18,-8.640788,1,2.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,104.0,134.584367,0.0,3097.849,109.058238,197.57,152.0,0.0,1248.0,6.0,68.83123400000001,717.39,820.8222000000001,6.0,215.0,128.84346,57.0,0.0,0.0,0.0,6.3926,65.603251,63.0,57.0,6.0,2415.859325,-17.429999999999996,-8.595258,1,2.0,Medium
1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,99.0,135.570521,0.0,3170.606,111.82978,208.554716,147.0,0.0,1250.0,9.0,66.633162,818.59,830.1269,6.0,214.0,134.407087,54.0,0.0,0.0,0.0,8.358699999999999,52.313363,67.0,54.0,9.0,2423.8755250000004,-16.27,-8.636226,1,2.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,102.0,138.07186000000002,0.0,3214.784,113.560484,207.73235800000003,152.0,0.0,1280.0,8.0,68.74966599999999,804.9200000000001,843.3724,6.0,220.0,133.387938,58.0,0.0,0.0,0.0,6.158799999999999,62.40554399999999,68.0,58.0,8.0,2478.847832,-17.68,-8.615677,1,2.0,Medium
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,111.0,149.521032,0.0,3484.048,125.972162,228.72028,163.0,0.0,1378.0,12.0,74.146964,898.05,920.811,6.0,236.0,148.966895,57.0,0.0,0.0,0.0,9.3621,58.381109,73.0,57.0,12.0,2665.685297,-17.93,-8.591969,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,147.0,173.08791,2.0,4052.266000000001,165.85831700000003,262.240859,191.0,0.0,1614.0,8.0,90.963724,960.62,1049.3948,8.0,276.0,180.92571,74.0,0.0,2.0,2.0,7.032500000000001,56.236188,85.0,74.0,8.0,3241.6676500000003,-18.03,-8.581396,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,83.0,126.539399,0.0,2974.393,97.179884,191.562358,138.0,0.0,1180.0,13.0,62.118933,840.79,768.0906,6.0,203.0,111.673608,57.0,0.0,0.0,0.0,1.682,61.892903,65.0,57.0,6.0,2425.7967160000003,-16.849999999999998,-8.696393,1,4.0,Medium
0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,80.0,135.243874,0.0,3156.708,94.9997,203.557922,148.0,0.0,1256.0,26.0,67.199394,986.52,826.2346,6.0,216.0,107.589474,56.0,0.0,0.0,0.0,-0.4796,68.199426,68.0,56.0,10.0,2782.801648,-17.68,-8.795687,1,4.0,Medium
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,142.52797,0.0,3295.01,112.959774,213.557922,158.0,0.0,1316.0,16.0,72.296422,860.12,878.5844000000001,6.0,226.0,134.413848,54.0,0.0,0.0,0.0,5.7354,63.59320799999999,68.0,54.0,12.0,2621.572058,-17.68,-8.695603,1,4.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,70.0,123.873176,0.0,2946.17,88.76593899999999,192.594716,132.0,0.0,1154.0,20.0,59.430408,953.0,749.6759,6.0,198.0,101.557231,55.0,0.0,0.0,0.0,-1.8052,57.535344,66.0,55.0,7.0,2507.098125,-16.23,-8.737113,1,4.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,134.0,158.308412,0.0,3679.424,145.615156,239.41235800000004,176.0,0.0,1472.0,8.0,82.068738,878.76,966.8604,6.0,252.0,164.670954,66.0,0.0,0.0,0.0,9.4124,61.808616,76.0,66.0,8.0,2847.4400960000003,-18.0,-8.590223,2,0.0,High
2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,88.0,130.29558,0.0,3091.328,112.734834,201.724716,138.0,0.0,1212.0,8.0,61.613178,851.32,791.8532,6.0,208.0,124.972622,58.0,0.0,0.0,0.0,3.2962,55.853316,70.0,58.0,8.0,2358.21034,-17.1,-8.608336,1,2.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,122.0,163.15444,0.0,3748.4180000000006,138.291936,247.324716,174.0,0.0,1488.0,16.0,80.67018,978.5,983.8048,6.0,254.0,149.920476,60.0,0.0,0.0,0.0,1.2918000000000012,57.973446,80.0,60.0,16.0,3157.319194,-17.5,-8.611527,1,2.0,Medium
2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,131.279152,0.0,3117.414,95.357252,203.55028,140.0,0.0,1224.0,26.0,63.249646,1032.92,802.4174,6.0,210.0,107.424368,56.0,0.0,0.0,0.0,-1.0015999999999998,61.110052,70.0,56.0,10.0,2685.106978,-17.1,-8.771968,1,4.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,151.949404,0.0,3555.968,121.925882,233.404716,162.0,0.0,1404.0,16.0,73.692506,1013.16,913.9556,6.0,240.0,134.83391799999998,66.0,0.0,0.0,0.0,4.4378,59.25986,78.0,66.0,8.0,3042.3449560000004,-17.42,-8.653828,1,3.0,Medium
