A,B,C,D,E,H,I,P,N,DP,total_hba,total_num_aromatic_heterocycles,total_rot_bonds,total_n_nitrogen,total_num_rings,total_logp,total_tpsa,total_heavy_atom_count,total_hallkieralpha,total_kappa3,total_kappa2,total_balabanj,total_chi1v,total_n_carbon,total_n_oxygen,total_chi0v,total_num_aliphatic_rings,total_arom_rings,total_mw,total_bertzct,total_hbd,charge,total_num_valence_electrons,total_molar_ref,total_num_heteroatoms,total_num_sat_rings,total_kappa1,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,5.0,3.0,9.0,0.0,4.0,0.0,0.0,0.0,21.0,61.0,0.0,75.0,9.0,5.0,6.0151,806.71,212.0,-22.6,88.62902400000002,97.614328,63.20685,63.038185,151.0,52.0,125.480005,0.0,5.0,2993.432,3209.2837570000006,4.0,6.0,1175.0,797.5272,61.0,0.0,179.879385,-8.731465,1,3,Medium
0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,4.0,22.0,62.0,0.0,80.0,18.0,4.0,-0.6658,981.68,224.0,-25.14,100.874056,100.107486,68.347394,65.70376800000001,154.0,52.0,132.271358,0.0,4.0,3165.608,3432.333588,8.0,6.0,1242.0,838.5144,70.0,0.0,191.243508,-8.69816,1,3,Medium
0.0,5.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,22.0,64.0,0.0,78.0,9.0,5.0,5.723000000000001,853.24,220.0,-23.43,91.992448,101.946403,66.31828,65.24826,156.0,55.0,129.942386,0.0,5.0,3109.548,3296.9583290000005,5.0,6.0,1221.0,825.769,64.0,0.0,187.049385,-8.729925,1,3,Medium
0.0,0.0,4.0,10.0,0.0,0.0,0.0,4.0,4.0,22.0,66.0,0.0,88.0,18.0,4.0,-1.1506000000000003,1018.6,232.0,-25.94,105.582576,105.97375,67.261238,68.26075200000001,158.0,56.0,136.732778,0.0,4.0,3285.712,3545.2691320000004,8.0,6.0,1290.0,865.1464000000001,74.0,0.0,198.387064,-8.659457,1,3,Medium
0.0,6.0,2.0,8.0,0.0,6.0,0.0,0.0,0.0,22.0,62.0,0.0,76.0,8.0,6.0,8.375799999999998,827.44,220.0,-23.68,87.7969,101.07242,65.388882,65.356268,158.0,54.0,129.305534,0.0,6.0,3101.548,3378.458466,6.0,6.0,1216.0,829.6608000000001,62.0,0.0,184.895262,-8.787235,1,3,Medium
0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,3.0,21.0,60.0,0.0,77.0,16.0,4.0,0.5602999999999998,909.49,215.0,-23.82,96.339117,96.453636,64.961035,63.35281400000001,149.0,50.0,127.385947,0.0,4.0,3037.477,3290.440167,6.0,6.0,1192.0,806.1133000000001,66.0,0.0,183.563508,-8.694601,1,3,Medium
0.0,5.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,22.0,53.0,0.0,65.0,7.0,5.0,15.8612,660.0300000000001,203.0,-22.09,82.157005,91.816661,66.36821,61.586169,150.0,46.0,122.814931,0.0,5.0,2857.413,3002.726889,0.0,6.0,1125.0,784.46,53.0,0.0,171.389385,-8.461918,1,3,Medium
0.0,0.0,3.0,9.0,0.0,4.0,0.0,5.0,0.0,21.0,66.0,0.0,85.0,9.0,5.0,5.409099999999999,852.86,222.0,-23.6,94.514674,104.947158,61.849155,66.234415,156.0,57.0,131.05678,0.0,5.0,3143.562,3350.453187,4.0,6.0,1235.0,830.8172000000001,66.0,0.0,188.80883,-8.713506,1,3,Medium
0.0,4.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,22.0,64.0,0.0,76.0,8.0,4.0,3.959999999999999,867.9000000000001,212.0,-22.2,89.36335,101.061868,66.744378,62.46025,148.0,56.0,124.840672,0.0,4.0,3009.404,3024.95384,8.0,6.0,1184.0,793.2744,64.0,0.0,182.183508,-8.708619,1,3,Medium
0.0,7.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,21.0,54.0,0.0,73.0,8.0,7.0,17.5306,679.7600000000001,220.0,-23.43,90.496155,95.917633,62.243988,67.581086,166.0,46.0,132.76770399999998,0.0,7.0,3079.724,3538.773031,0.0,6.0,1210.0,850.621,54.0,0.0,183.241139,-8.81052,1,3,Medium
0.0,0.0,3.0,9.0,6.0,4.0,0.0,0.0,0.0,22.0,63.0,0.0,72.0,9.0,0.0,0.8491,833.0100000000001,194.0,-19.49,93.901375,96.339207,70.07584,57.353489,131.0,54.0,117.854305,0.0,0.0,2783.194,2344.045372,4.0,6.0,1105.0,726.3322000000001,63.0,0.0,174.51,-8.556035,1,3,Medium
0.0,0.0,1.0,7.0,0.0,6.0,8.0,0.0,0.0,22.0,59.0,0.0,74.0,7.0,0.0,8.8829,781.41,200.0,-18.43,102.775735,98.505529,70.492288,61.301981,141.0,52.0,124.425905,0.0,0.0,2867.484,2365.16606,6.0,6.0,1147.0,768.2178000000001,59.0,0.0,181.57,-8.5392685,1,3,Medium
0.0,10.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,22.0,58.0,0.0,76.0,8.0,10.0,17.2074,746.52,236.0,-26.64,84.664,101.093524,62.677890000000005,71.148304,178.0,50.0,138.235258,0.0,10.0,3285.836,4085.467718,2.0,6.0,1280.0,902.4336,58.0,0.0,190.31877,-8.928155,1,3,Medium
0.0,5.0,1.0,7.0,0.0,8.0,0.0,0.0,0.0,21.0,59.0,0.0,71.0,7.0,5.0,6.9049,795.57,204.0,-21.62,81.80437800000001,95.85581,62.70355000000001,60.358183,145.0,52.0,119.741439,0.0,5.0,2885.288,3018.779405,8.0,6.0,1133.0,768.9244,59.0,0.0,172.85938499999995,-8.729262,1,3,Medium
0.0,3.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,21.0,62.0,0.0,73.0,8.0,3.0,2.044199999999999,841.6,200.0,-20.63,86.783151,96.724517,64.31069600000001,58.802166,138.0,54.0,118.14586,0.0,3.0,2847.216,2760.5269550000003,8.0,6.0,1122.0,746.8394,62.0,0.0,173.65763099999998,-8.689388,1,3,Medium
0.0,0.0,2.0,8.0,0.0,0.0,0.0,6.0,6.0,22.0,62.0,0.0,88.0,20.0,6.0,2.044599999999999,1036.7800000000002,238.0,-27.82,101.88877,105.802466,65.409222,70.037018,164.0,54.0,138.535844,0.0,6.0,3353.7940000000003,3873.174876,12.0,6.0,1312.0,894.5646,74.0,0.0,198.670596,-8.744429,1,3,Medium
0.0,6.0,2.0,8.0,0.0,7.0,0.0,0.0,0.0,23.0,65.0,0.0,79.0,8.0,6.0,8.083699999999999,873.97,228.0,-24.51,91.160324,105.404495,68.50031200000001,67.566343,163.0,57.0,133.76791500000002,0.0,6.0,3217.664,3466.133038,7.0,6.0,1262.0,857.9026,65.0,0.0,192.065262,-8.775351,1,3,Medium
0.0,4.0,2.0,8.0,0.0,9.0,0.0,0.0,0.0,23.0,67.0,0.0,79.0,8.0,4.0,3.667899999999999,914.43,220.0,-23.03,92.726774,105.393943,69.855808,64.670325,153.0,59.0,129.303053,0.0,4.0,3125.5200000000004,3112.628412,9.0,6.0,1230.0,821.5162,67.0,0.0,189.353508,-8.7163925,1,3,Medium
0.0,5.0,0.0,6.0,0.0,8.0,0.0,0.0,2.0,21.0,56.0,0.0,69.0,10.0,5.0,5.481800000000002,841.32,202.0,-22.11,80.73508500000001,93.620101,63.001758,59.29994000000001,142.0,50.0,117.718216,0.0,5.0,2855.246,3031.964927,12.0,6.0,1120.0,762.9416,60.0,0.0,170.36938500000002,-8.763027,1,3,Medium
0.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,6.0,21.0,48.0,0.0,66.0,18.0,6.0,7.0365,863.04,207.0,-24.69,83.634321,88.12206899999998,63.608136,60.984102,147.0,42.0,121.179804,0.0,6.0,2901.381,3391.01694,12.0,6.0,1134.0,793.5366000000001,60.0,0.0,170.88526199999998,-8.856165,1,3,Medium
0.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,0.0,22.0,60.0,0.0,76.0,8.0,0.0,8.437999999999999,786.98,204.0,-18.92,106.188058,99.384788,70.743938,62.641982,144.0,52.0,127.295188,0.0,0.0,2921.556,2460.418236,4.0,6.0,1168.0,782.5192,60.0,0.0,185.08,-8.546333,1,3,Medium
0.0,0.0,1.0,7.0,8.0,6.0,0.0,0.0,0.0,22.0,59.0,0.0,66.0,7.0,0.0,3.7941,781.4100000000001,184.0,-18.43,86.407663,92.720417,69.69548,54.455245,125.0,52.0,111.807097,0.0,0.0,2643.052,2130.490556,6.0,6.0,1051.0,694.9058,59.0,0.0,165.57,-8.419031,1,3,Medium
0.0,6.0,1.0,7.0,0.0,8.0,0.0,0.0,0.0,22.0,61.0,0.0,74.0,7.0,6.0,8.8207,821.8700000000001,216.0,-23.19,84.38457700000001,100.193161,65.137232,64.016267,155.0,54.0,126.436251,0.0,6.0,3047.476,3283.20629,8.0,6.0,1195.0,815.3593999999999,61.0,0.0,181.385262,-8.784067,1,3,Medium
0.0,5.0,1.0,7.0,0.0,0.0,9.0,0.0,0.0,22.0,53.0,0.0,74.0,7.0,5.0,21.5861,660.0300000000001,221.0,-22.09,100.571086,98.324912,67.26461900000001,69.288747,168.0,46.0,137.01109,0.0,5.0,3109.8990000000003,3266.736831,0.0,6.0,1233.0,866.936,53.0,0.0,189.389385,-8.693182,1,3,Medium
0.0,0.0,0.0,6.0,5.0,0.0,5.0,5.0,0.0,21.0,53.0,0.0,74.0,6.0,5.0,20.2003,633.85,210.0,-21.73,91.16242,96.623716,62.20691,65.402412,157.0,47.0,128.792476,0.0,5.0,2961.626,3096.116529,0.0,6.0,1172.0,819.615,53.0,0.0,178.67883,-8.608615,1,3,Medium
0.0,9.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,21.0,55.0,0.0,71.0,7.0,9.0,15.736499999999998,714.65,220.0,-24.58,78.67147800000001,95.876914,59.992558,66.15021899999999,165.0,48.0,128.67116299999998,0.0,9.0,3069.576,3725.788657,4.0,6.0,1197.0,841.6972000000001,55.0,0.0,178.282893,-8.948798,1,3,Medium
0.0,8.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,22.0,53.0,0.0,68.0,7.0,8.0,19.4021,660.0300000000001,218.0,-24.43,80.810929,94.622897,64.150556,66.25755900000001,165.0,46.0,129.975187,0.0,8.0,3043.626,3567.559524,0.0,6.0,1191.0,843.2750000000001,53.0,0.0,178.33701599999998,-8.786912,1,3,Medium
0.0,7.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,21.0,51.0,0.0,65.0,7.0,7.0,17.4863,633.73,206.0,-22.86,78.23073,90.285546,61.716874,62.599475000000005,155.0,44.0,123.280375,0.0,7.0,2881.438,3303.1326390000004,0.0,6.0,1129.0,796.8400000000001,51.0,0.0,169.81113899999997,-8.742953,1,3,Medium
0.0,8.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,21.0,51.0,0.0,66.0,7.0,8.0,18.6666,633.73,211.0,-23.64,77.782038,91.220958,60.977656,64.15660500000001,160.0,44.0,125.667127,0.0,8.0,2943.509,3491.4101840000003,0.0,6.0,1151.0,816.445,51.0,0.0,172.127016,-8.822614,1,3,Medium
0.0,10.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,21.0,51.0,0.0,71.0,7.0,10.0,22.9355,633.73,227.0,-25.2,83.022681,95.261199,59.798023,69.838391,176.0,44.0,135.172684,0.0,10.0,3151.813,3955.968588,0.0,6.0,1231.0,883.1469999999999,51.0,0.0,182.75877,-8.932204,1,3,Medium
0.0,5.0,1.0,7.0,0.0,9.0,0.0,0.0,0.0,22.0,62.0,0.0,74.0,7.0,5.0,6.6128,842.1,212.0,-22.45,85.16780200000001,100.187885,65.81498,62.568258,150.0,55.0,124.20382,0.0,5.0,3001.4040000000005,3106.453977,9.0,6.0,1179.0,797.1662,62.0,0.0,180.029385,-8.734181,1,3,Medium
0.0,4.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,21.0,48.0,0.0,64.0,6.0,4.0,20.2621,587.7,197.0,-19.950000000000003,87.771471,89.078613,64.403424,61.50489400000001,149.0,42.0,122.4063,0.0,4.0,2777.479,2796.003992,0.0,6.0,1102.0,775.884,48.0,0.0,169.433508,-8.449732,1,3,Medium
0.0,4.0,1.0,7.0,0.0,0.0,10.0,0.0,0.0,22.0,53.0,0.0,74.0,7.0,4.0,21.0419,660.03,218.0,-21.31,103.065787,98.112639,68.103438,68.587459,165.0,46.0,136.201689,0.0,4.0,3075.882,3107.793724,0.0,6.0,1223.0,856.4950000000001,53.0,0.0,189.073508,-8.629041,1,3,Medium
4.0,0.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,22.0,52.0,0.0,60.0,12.0,0.0,3.1484,773.22,176.0,-18.76,89.20629,82.35748000000001,70.32063,51.713838,120.0,44.0,107.90708,0.0,0.0,2516.976,2106.698056,4.0,6.0,1000.0,673.8056,56.0,0.0,157.24,-8.336653,1,3,Medium
4.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,21.0,44.0,0.0,61.0,18.0,7.0,7.8288,838.4200000000001,200.0,-24.41,80.89796899999999,81.032007,62.56962,58.396308,144.0,38.0,116.259838,0.0,7.0,2791.2719999999995,3374.862575,12.0,6.0,1088.0,772.2450000000001,56.0,0.0,162.261139,-8.8659725,1,3,Medium
5.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,51.0,0.0,66.0,13.0,7.0,10.332699999999996,790.0100000000001,209.0,-24.22,86.246555,87.024951,65.178009,61.702517,153.0,43.0,123.07634,0.0,7.0,2922.4349999999995,3406.404934,5.0,6.0,1142.0,803.6020000000001,56.0,0.0,171.451139,-8.836896,1,3,Medium
5.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,53.0,0.0,69.0,13.0,8.0,12.248499999999998,816.3100000000001,221.0,-25.790000000000003,88.826754,91.362302,67.61169100000001,65.360601,163.0,45.0,129.771152,0.0,8.0,3084.623,3670.831819000001,5.0,6.0,1204.0,850.037,58.0,0.0,179.977016,-8.857159,1,3,Medium
5.0,5.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,21.0,48.0,0.0,59.0,11.0,5.0,7.098800000000001,772.8000000000001,185.0,-20.93,77.624935,80.923806,62.918775,53.916422,132.0,42.0,108.410531,0.0,5.0,2606.031,2774.721384,10.0,6.0,1022.0,710.3710000000001,53.0,0.0,154.549385,-8.724062,1,3,Medium
5.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,22.0,51.0,0.0,59.0,13.0,0.0,2.0706,790.0100000000001,174.0,-18.76,89.387399,80.477067,70.352535,50.802607,118.0,43.0,106.369076,0.0,0.0,2487.938,2088.462119,5.0,6.0,988.0,666.367,56.0,0.0,155.24,-8.341279,1,3,Medium
6.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,47.0,0.0,60.0,13.0,6.0,7.959299999999999,774.6000000000001,192.0,-22.61,81.566886,79.21428499999999,62.754267,56.129654,139.0,40.0,112.689203,0.0,6.0,2688.14,3079.116938,6.0,5.0,1051.0,736.5534,53.0,0.0,157.965262,-8.752024,1,3,Medium
6.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,48.0,0.0,61.0,14.0,5.0,6.1588,780.5000000000001,190.0,-21.87,84.296157,79.871775,63.51545,55.576072,136.0,40.0,112.456772,0.0,5.0,2669.138,2935.4645670000004,6.0,6.0,1046.0,730.1234000000001,54.0,0.0,158.609385,-8.658652,1,3,Medium
6.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,50.0,0.0,64.0,14.0,6.0,8.074599999999998,806.8000000000001,202.0,-23.44,86.87635599999999,84.209126,65.94913199999999,59.234156,146.0,42.0,119.151584,0.0,6.0,2831.326,3199.8914520000003,6.0,6.0,1108.0,776.5584,56.0,0.0,167.13526199999998,-8.754797,1,3,Medium
6.0,0.0,2.0,8.0,0.0,0.0,5.0,0.0,0.0,21.0,48.0,0.0,61.0,14.0,0.0,3.4378,780.5,175.0,-17.97,96.769662,78.81041,67.70954499999999,52.069632,121.0,40.0,108.409767,0.0,0.0,2499.053,2140.749032,6.0,6.0,996.0,677.9184,54.0,0.0,157.03,-8.438815,1,3,Medium
6.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,45.0,0.0,59.0,13.0,7.0,11.0195,734.47,194.0,-22.86,79.317384,79.00306800000001,61.908304,57.13208900000001,143.0,38.0,114.052351,0.0,7.0,2707.21,3193.717017,6.0,6.0,1057.0,752.2084,51.0,0.0,157.811139,-8.802085,1,3,Medium
7.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,21.0,50.0,0.0,70.0,13.0,7.0,9.7135,809.97,203.0,-24.22,85.457824,85.795715,60.017471,59.692032,146.0,44.0,118.167511,0.0,7.0,2845.285,3328.493108,7.0,5.0,1112.0,778.2008000000001,57.0,0.0,165.35236199999997,-8.9434595,1,3,Medium
7.0,0.0,1.0,7.0,0.0,0.0,6.0,0.0,0.0,21.0,44.0,0.0,57.0,14.0,0.0,5.4962,751.26,169.0,-17.4,94.915391,74.913605,67.712341,50.456,118.0,37.0,105.271189,0.0,0.0,2411.999,2033.544893,7.0,6.0,963.0,662.5188,51.0,0.0,151.60000000000002,-8.387839,1,3,Medium
8.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,21.0,43.0,0.0,50.0,15.0,0.0,0.6018000000000003,768.0500000000001,155.0,-17.4,82.820446,68.694358,67.14663999999999,44.409717,104.0,36.0,94.269079,0.0,0.0,2214.637,1839.302328,8.0,6.0,879.0,600.0962,51.0,0.0,137.6,-8.262859,1,3,Medium
8.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,48.0,0.0,60.0,16.0,4.0,3.5584,840.38,188.0,-21.880000000000003,88.135958,78.57747599999999,67.491378,54.297434,132.0,40.0,111.302072,0.0,4.0,2649.108,2786.864488,8.0,6.0,1040.0,722.4712000000001,56.0,0.0,158.503508,-8.547267,1,3,Medium
0.0,0.0,3.0,3.0,0.0,8.0,8.0,0.0,0.0,22.0,61.0,0.0,72.0,3.0,0.0,5.548699999999998,878.5300000000001,196.0,-19.41,97.924105,96.287451,70.494978,58.615421,135.0,58.0,118.164471,0.0,0.0,2813.208,2357.07076,8.0,0.0,1123.0,726.2414,61.0,0.0,176.59,-8.53561,1,4,Medium
0.0,0.0,2.0,5.0,0.0,6.0,8.0,0.0,0.0,21.0,57.0,0.0,70.0,5.0,0.0,7.507899999999999,783.4399999999999,190.0,-18.09,96.98649600000002,93.064415,67.382203,57.748626,133.0,52.0,116.832807,0.0,0.0,2724.23,2273.443838,6.0,3.0,1089.0,718.9878000000001,57.0,0.0,171.91,-8.539595,1,4,Medium
0.0,0.0,2.0,4.0,0.0,8.0,8.0,0.0,0.0,22.0,60.0,0.0,72.0,4.0,0.0,6.808399999999999,844.3000000000001,196.0,-18.92,98.403874,96.733724,70.41019800000001,59.064274,136.0,56.0,119.295188,0.0,0.0,2813.276,2328.018468,8.0,2.0,1124.0,735.4664,60.0,0.0,177.08,-8.543747,1,4,Medium
0.0,0.0,2.0,5.0,0.0,0.0,8.0,7.0,0.0,22.0,60.0,0.0,87.0,5.0,7.0,21.8227,752.97,240.0,-25.5,103.107255,107.699384,63.848624,74.569486,180.0,55.0,144.72969,0.0,7.0,3373.032,3796.021803000001,0.0,3.0,1331.0,921.188,60.0,0.0,201.072362,-8.8072815,1,4,Medium
0.0,7.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,21.0,59.0,0.0,71.0,5.0,7.0,8.801299999999998,823.5699999999999,212.0,-24.08,79.27839,94.973816,61.517614,62.356495,153.0,54.0,121.944867,0.0,7.0,2977.296,3430.388615,6.0,2.0,1163.0,786.8607999999999,59.0,0.0,174.591139,-8.994501,1,4,Medium
0.0,0.0,1.0,5.0,0.0,8.0,8.0,0.0,0.0,22.0,59.0,0.0,72.0,5.0,0.0,8.0681,810.07,196.0,-18.43,98.883643,97.179997,70.325418,59.513127,137.0,54.0,120.425905,0.0,0.0,2813.344,2298.966176,8.0,4.0,1125.0,744.6914,59.0,0.0,177.57,-8.539012,1,4,Medium
0.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,5.0,22.0,49.0,0.0,60.0,10.0,6.0,8.3168,909.2,199.0,-24.91,73.146355,86.365365,66.12843699999999,57.359373,140.0,49.0,112.756192,0.0,6.0,2795.065,3191.297315,15.0,0.0,1092.0,742.8045,59.0,0.0,162.66526199999998,-9.068271,1,4,Medium
0.0,8.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,21.0,57.0,0.0,70.0,5.0,8.0,11.8615,783.44,214.0,-24.33,77.028888,94.762599,60.671651,63.35893,157.0,52.0,123.30801499999998,0.0,8.0,2996.366,3544.988694,6.0,3.0,1169.0,802.5158000000001,57.0,0.0,174.43701599999997,-9.026076,1,4,Medium
0.0,0.0,2.0,5.0,0.0,8.0,7.0,0.0,0.0,22.0,61.0,0.0,73.0,5.0,0.0,5.552099999999999,850.2,197.0,-18.96,98.638444,97.603487,70.332562,59.21198,136.0,56.0,119.872158,0.0,0.0,2828.291,2343.309204,8.0,3.0,1129.0,739.4774,61.0,0.0,178.04,-8.558149,1,4,Medium
0.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,21.0,46.0,0.0,62.0,16.0,6.0,8.2769,851.24,201.0,-24.61,79.073163,84.93626499999999,63.564206,58.977006,143.0,42.0,116.871162,0.0,6.0,2815.243,3301.766592,12.0,4.0,1100.0,767.1866,58.0,0.0,164.965262,-8.901096,1,4,Medium
0.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,21.0,47.0,0.0,63.0,15.0,6.0,9.6183,811.25,202.0,-24.12,79.84769399999999,86.277256,63.372712,59.730554,145.0,42.0,118.448132,0.0,6.0,2830.298,3280.647685,10.0,5.0,1107.0,774.7905,57.0,0.0,166.455262,-8.856854,1,4,Medium
0.0,3.0,0.0,4.0,0.0,8.0,7.0,0.0,0.0,22.0,56.0,0.0,70.0,4.0,3.0,13.473,764.0400000000001,203.0,-20.2,91.410169,96.523563,67.87945300000001,61.770432,147.0,52.0,122.830885,0.0,3.0,2885.433,2716.161733,8.0,4.0,1146.0,777.2174,56.0,0.0,177.087631,-8.623473,1,4,Medium
0.0,0.0,3.0,5.0,0.0,0.0,0.0,7.0,7.0,22.0,62.0,0.0,88.0,19.0,7.0,1.1228000000000016,1114.33,241.0,-29.74,99.082329,104.824278,64.65277400000001,70.027445,165.0,57.0,137.175943,0.0,7.0,3387.699,4095.232332000001,14.0,2.0,1321.0,890.8237000000001,76.0,0.0,197.832362,-9.051565,1,4,Medium
0.0,4.0,0.0,5.0,0.0,5.0,8.0,0.0,0.0,22.0,54.0,0.0,71.0,5.0,4.0,17.752,709.25,210.0,-20.9,94.284466,96.984608,67.446211,64.859589,156.0,49.0,128.486346,0.0,4.0,2970.63,2943.8231940000005,5.0,5.0,1179.0,814.9259999999999,54.0,0.0,181.483508,-8.6409855,1,4,Medium
0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,6.0,22.0,59.0,0.0,70.0,17.0,0.0,-8.0891,1084.09,196.0,-23.41,96.078835,90.05177900000001,71.728104,55.51220300000001,125.0,54.0,114.131051,0.0,0.0,2801.008,2661.263166,12.0,0.0,1105.0,709.3116,71.0,0.0,172.58999999999995,-8.49951,1,4,Medium
0.0,3.0,0.0,5.0,0.0,7.0,7.0,0.0,0.0,22.0,56.0,0.0,71.0,5.0,3.0,13.880399999999998,749.71,205.0,-20.2,93.356215,97.186329,67.96288799999999,62.664859,149.0,51.0,124.830885,0.0,3.0,2912.503,2749.261675,7.0,5.0,1157.0,788.9806,56.0,0.0,179.087631,-8.600235,1,4,Medium
0.0,3.0,0.0,6.0,0.0,7.0,6.0,0.0,0.0,22.0,57.0,0.0,72.0,6.0,3.0,12.6241,755.6100000000001,206.0,-20.24,93.590785,98.056092,67.88525200000001,62.81256499999999,149.0,51.0,125.407855,0.0,3.0,2927.518,2764.552411,7.0,6.0,1162.0,792.9916000000001,57.0,0.0,180.04763099999997,-8.617496,1,4,Medium
0.0,0.0,0.0,4.0,0.0,0.0,6.0,6.0,6.0,22.0,54.0,0.0,82.0,16.0,6.0,12.101799999999995,932.92,232.0,-26.6,101.440888,101.476434,65.705478,70.04848799999999,166.0,50.0,137.33545800000002,0.0,6.0,3263.84,3723.325876,12.0,4.0,1284.0,888.9486,66.0,0.0,193.890596,-8.855332,1,4,Medium
0.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,5.0,21.0,55.0,0.0,73.0,17.0,6.0,2.738199999999999,943.44,217.0,-25.79,89.811282,92.902947,63.736877,63.401735,152.0,48.0,125.827586,0.0,6.0,3045.4390000000003,3590.930431,10.0,4.0,1189.0,812.9905000000001,65.0,0.0,179.785262,-8.95168,1,4,Medium
0.0,5.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,22.0,59.0,0.0,76.0,5.0,5.0,14.0347,808.7500000000001,223.0,-24.130000000000003,99.12115,98.279346,67.448467,67.788747,164.0,54.0,133.64216199999998,0.0,5.0,3139.657,3413.5274710000003,0.0,0.0,1239.0,838.058,59.0,0.0,189.349385,-8.774497,1,4,Medium
0.0,2.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,22.0,56.0,0.0,72.0,6.0,2.0,13.7436,735.38,204.0,-19.42,97.796962,97.636822,68.885142,62.85799800000001,148.0,50.0,126.021484,0.0,2.0,2905.556,2623.4185099999995,6.0,6.0,1158.0,790.3028,56.0,0.0,180.771754,-8.526207,1,4,Medium
0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,21.0,54.0,0.0,66.0,18.0,0.0,-5.6850000000000005,983.43,186.0,-21.6,91.728903,85.94948400000001,68.36367899999999,53.305407,120.0,48.0,109.930104,0.0,0.0,2657.958,2482.384068,12.0,3.0,1050.0,687.7566,66.0,0.0,164.39999999999998,-8.498382,1,4,Medium
0.0,3.0,0.0,5.0,0.0,0.0,8.0,0.0,6.0,22.0,49.0,0.0,71.0,17.0,3.0,9.9401,883.44,212.0,-23.1,102.096781,92.909982,69.773533,64.256854,151.0,44.0,128.792095,0.0,3.0,2996.648,3092.383975,12.0,5.0,1187.0,821.6886000000001,61.0,0.0,183.187631,-8.7190695,1,4,Medium
0.0,0.0,3.0,5.0,7.0,0.0,0.0,0.0,6.0,21.0,53.0,0.0,64.0,17.0,0.0,-5.0648,977.53,183.0,-21.56,89.448324,84.356582,68.341714,52.30185900000001,118.0,48.0,107.775783,0.0,0.0,2614.889,2437.758894,12.0,2.0,1033.0,674.5816,65.0,0.0,161.44,-8.488381,1,4,Medium
0.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,21.0,52.0,0.0,71.0,18.0,7.0,4.456999999999999,943.3,218.0,-26.53,86.78724899999999,91.350739,63.082408,63.650622000000006,154.0,46.0,125.613764,0.0,7.0,3049.454,3726.649417,12.0,4.0,1188.0,821.0416,64.0,0.0,178.14113899999995,-9.0466175,1,4,Medium
0.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,7.0,22.0,56.0,0.0,67.0,18.0,0.0,-7.550599999999999,1083.95,192.0,-23.37,93.503494,87.564159,71.812853,54.20396000000001,122.0,52.0,111.530477,0.0,0.0,2742.952,2608.704607,14.0,0.0,1082.0,697.7577,70.0,0.0,168.63,-8.510601,1,4,Medium
0.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,6.0,21.0,51.0,0.0,71.0,16.0,5.0,6.490599999999999,897.39,206.0,-24.83,85.407505,91.333683,62.945729,60.616106,143.0,47.0,120.061185,0.0,5.0,2903.302,3254.658477,12.0,4.0,1138.0,780.8716000000001,63.0,0.0,171.57882999999998,-8.860651,1,4,Medium
