A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_hbd,total_balabanj,total_n_oxygen,total_n_nitrogen,total_logp,total_num_sat_rings,total_n_carbon,total_chi1v,total_tpsa,total_num_valence_electrons,total_bertzct,total_num_aromatic_heterocycles,total_molar_ref,total_num_aliphatic_rings,total_num_rings,total_kappa3,total_mw,total_arom_rings,total_kappa1,charge,total_heavy_atom_count,total_chi0v,total_hallkieralpha,total_hba,total_num_heteroatoms,total_rot_bonds,total_kappa2,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,55.568437,43.0,10.0,-1.9720000000000013,0.0,118.0,50.974599,892.19,1022.0,2122.418694,0.0,668.8190000000001,0.0,0.0,101.965865,2627.214,0.0,172.80480500000002,-4.0,176.0,110.677125,-16.29,43.0,58.0,57.0,89.803574,-8.637279,1,1.0,Medium
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,54.77237,43.0,12.0,6.688699999999997,0.0,144.0,64.37911799999999,945.37,1198.0,2596.138417,0.0,807.8738000000001,0.0,0.0,100.399718,3062.4390000000003,0.0,205.157074,0.0,205.0,132.48183899999998,-16.08,43.0,61.0,74.0,107.038154,-8.731984,1,3.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,52.167604,40.0,10.0,-6.103100000000001,0.0,107.0,46.48074199999999,903.49,940.0,1975.217328,0.0,609.8784,0.0,0.0,92.43771900000002,2425.9280000000003,0.0,159.63480499999997,-5.0,162.0,100.44204,-15.46,40.0,55.0,51.0,80.405993,-8.611703,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,70.29116400000001,47.0,6.0,3.7843,0.0,139.0,61.23851599999999,694.24,1110.0,2272.285352,0.0,732.8812,0.0,0.0,97.406464,2750.468,0.0,174.97000000000003,1.0,192.0,121.738436,-17.029999999999998,47.0,53.0,71.0,93.530845,-8.600168,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,69.908338,46.0,5.0,9.5291,0.0,145.0,64.791785,710.74,1134.0,2418.61319,0.0,758.0377,0.0,0.0,85.280989,2803.616,0.0,179.05,1.0,196.0,124.750237,-16.95,46.0,51.0,78.0,96.965613,-8.542354,1,4.0,Medium
3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,61.61137,42.0,7.0,17.285,0.0,158.0,70.061087,708.3,1224.0,2725.24313,0.0,837.4531,0.0,0.0,93.168132,3063.4,0.0,202.118537,3.0,210.0,139.832131,-16.0,42.0,52.0,77.0,102.601243,-8.548609,1,4.0,Medium
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,50.80848,41.0,10.0,-7.245000000000001,0.0,104.0,44.986123000000006,879.72,928.0,1875.8291,0.0,598.132,0.0,0.0,89.558276,2399.8460000000005,0.0,158.030895,-5.0,160.0,98.628576,-15.5,41.0,56.0,53.0,83.33880099999999,-8.569453,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,83.088504,54.0,0.0,35.9493,0.0,201.0,89.02667699999999,802.5600000000001,1482.0,3233.280111,0.0,1011.6954,0.0,0.0,115.818522,3628.941,0.0,235.8,-6.0,255.0,165.790239,-19.2,54.0,54.0,114.0,131.45843100000002,-8.337892,1,1.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,55.99740499999999,38.0,12.0,-7.452000000000002,0.0,106.0,45.839508,904.48,926.0,2002.622901,0.0,603.4082,0.0,0.0,83.20849000000001,2372.4640000000004,0.0,155.074716,-6.0,160.0,99.178096,-15.75,38.0,54.0,46.0,72.86592300000001,-8.649148,2,0.0,Low
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,59.771326,44.0,8.0,-7.990400000000002,0.0,106.0,44.975248,933.41,936.0,2005.175528,0.0,596.5804,0.0,0.0,90.938951,2405.374,0.0,155.935844,-7.0,162.0,99.127588,-16.540000000000003,44.0,56.0,45.0,73.19045999999999,-8.607334,2,0.0,Low
0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,59.424026,45.0,12.0,-11.7181,0.0,121.0,54.149881,943.74,1056.0,2202.042427,0.0,683.176,0.0,0.0,96.575552,2697.8860000000004,0.0,175.735844,-1.0,182.0,112.725373,-16.74,45.0,61.0,64.0,91.819476,-8.659653,1,3.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,57.009141,43.0,10.0,-4.588400000000002,0.0,114.0,49.078339,936.19,998.0,2154.628826,0.0,649.6582000000001,0.0,0.0,95.639505,2571.1060000000007,0.0,168.80480500000002,-4.0,172.0,107.695161,-16.29,43.0,58.0,49.0,80.991042,-8.640831,2,0.0,Low
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,59.62777,43.0,6.0,17.3202,0.0,142.0,62.599453,766.03,1128.0,2446.244609,0.0,766.8696,0.0,0.0,91.98468499999998,2836.928,0.0,185.856883,0.0,194.0,125.442731,-16.0,43.0,52.0,71.0,98.964881,-8.558416,1,3.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,58.267658,50.0,13.0,-16.8155,3.0,125.0,55.6005,1071.29,1114.0,2451.095621,0.0,707.5693,3.0,3.0,101.887076,2872.361,0.0,182.213288,-4.0,193.0,117.117683,-18.11,50.0,68.0,56.0,89.770128,-8.660457,1,1.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,54.399545,42.0,10.0,-2.235000000000002,0.0,118.0,51.410521,896.79,1016.0,2078.27901,0.0,664.9300000000001,0.0,0.0,101.307567,2610.207,0.0,171.84480499999998,-5.0,175.0,109.323437,-16.25,42.0,57.0,61.0,92.046857,-8.632954,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,22.0,49.0,63.119246,103.0,5.0,-33.0931,10.0,163.0,79.115466,1777.96,1562.0,4176.031994,0.0,895.1577,10.0,10.0,82.934285,3936.797000000001,0.0,231.601815,-8.0,271.0,149.563526,-19.94,103.0,108.0,80.0,104.558437,-8.76017,2,0.0,Low
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,59.432611,38.0,16.0,-14.0433,0.0,117.0,53.044436,885.21,1008.0,2089.632746,0.0,661.1946,0.0,0.0,90.397672,2555.4000000000005,0.0,165.656883,-1.0,174.0,108.059951,-16.2,38.0,57.0,63.0,87.01864700000002,-8.683577,1,1.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,57.759738,48.0,8.0,-8.4466,0.0,110.0,47.526544,956.5,984.0,2012.30399,0.0,623.8464000000001,0.0,0.0,97.672476,2526.4860000000003,0.0,163.775844,-6.0,170.0,102.74586,-16.700000000000003,48.0,60.0,58.0,87.004752,-8.558057,2,0.0,Low
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,73.509061,44.0,9.0,23.529,0.0,180.0,80.633272,707.0799999999999,1356.0,3137.611747,0.0,939.9190999999998,0.0,0.0,92.932614,3326.655,0.0,215.97000000000003,5.0,233.0,155.56999100000002,-17.03,44.0,53.0,88.0,107.818988,-8.582196,1,2.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,51.36843999999999,52.0,5.0,-3.3687000000000005,0.0,113.0,49.170792,920.78,1018.0,2094.512673,0.0,647.6435,0.0,0.0,92.41699,2631.035,0.0,172.79089499999998,-1.0,175.0,107.531834,-15.74,52.0,62.0,61.0,93.928496,-8.52847,1,3.0,Medium
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,48.316255,43.0,12.0,-9.9189,0.0,105.0,46.047892,954.19,966.0,1994.946629,0.0,622.975,0.0,0.0,90.084218,2515.386,0.0,166.867074,-2.0,166.0,102.507842,-15.37,43.0,61.0,53.0,86.87568699999999,-8.589942,1,3.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,56.951543,50.0,14.0,-17.8927,4.0,129.0,57.922282,1064.73,1142.0,2543.036891,0.0,726.8662,4.0,4.0,102.051433,2942.476000000001,0.0,185.249449,-3.0,198.0,120.407144,-18.15,50.0,69.0,57.0,91.456266,-8.663818,1,2.0,Medium
4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,48.82905099999999,45.0,10.0,-14.3579,0.0,99.0,42.559313,1013.53,936.0,1959.346521,0.0,590.264,0.0,0.0,89.379856,2465.621,0.0,164.153253,-4.0,161.0,98.513554,-15.79,45.0,62.0,44.0,79.141271,-8.558677,1,1.0,Medium
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,51.36843999999999,54.0,6.0,-3.5993000000000004,0.0,119.0,51.97126899999999,974.72,1078.0,2219.428897,0.0,688.4196000000001,0.0,0.0,98.011038,2797.663,0.0,184.957074,0.0,185.0,114.401503,-16.28,54.0,66.0,64.0,100.506699,-8.553027,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,21.0,4.0,64.525123,46.0,4.0,38.4463,4.0,217.0,100.522142,676.1299999999999,1552.0,3349.9471670000003,0.0,1077.1168,4.0,4.0,145.209658,3788.465,0.0,242.39464400000003,-1.0,267.0,173.796434,-16.91,46.0,50.0,135.0,155.95586200000002,-8.556286,1,3.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,59.33801199999999,44.0,11.0,-13.9146,0.0,102.0,43.73372,1002.5,930.0,2006.222448,0.0,588.4999,0.0,0.0,84.86551,2394.311,0.0,155.164716,-7.0,161.0,97.037376,-16.660000000000004,44.0,59.0,44.0,71.589254,-8.633179,2,0.0,Low
0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,52.833757,40.0,15.0,-11.4636,0.0,122.0,55.591251,898.03,1060.0,2189.052489,0.0,697.7659000000001,0.0,0.0,98.17132999999998,2718.464,0.0,179.43480499999998,2.0,182.0,114.952265,-15.66,40.0,60.0,67.0,96.539271,-8.705701,1,3.0,Medium
6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,59.234782,52.0,10.0,-13.207400000000002,0.0,126.0,55.796286,1034.02,1128.0,2344.372742,0.0,720.4026000000001,0.0,0.0,100.198884,2919.882,0.0,192.457074,0.0,194.0,120.485202,-17.78,52.0,68.0,64.0,98.458122,-8.574396,1,3.0,Medium
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,31.0,52.157309,68.0,10.0,-19.7308,4.0,132.0,60.995716,1340.11,1248.0,3028.64134,0.0,762.0288,4.0,4.0,89.227808,3216.511,0.0,203.451755,-3.0,215.0,127.08799100000002,-17.29,68.0,83.0,62.0,96.201741,-8.697373,2,0.0,Low
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,45.757994,39.0,16.0,-7.871,0.0,114.0,50.504091,993.45,1034.0,2180.708999,0.0,684.8657999999999,0.0,0.0,93.99125800000002,2710.615,0.0,183.149432,0.0,177.0,112.588857,-15.5,39.0,63.0,53.0,92.160025,-8.635323,1,3.0,Medium
5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,52.800339,47.0,8.0,-11.534,0.0,108.0,46.889376,915.61,976.0,2115.758388,0.0,620.1586,0.0,0.0,89.10825499999999,2526.958,0.0,165.870895,0.0,168.0,104.394583,-15.66,47.0,60.0,50.0,80.22686,-8.545764,1,4.0,Medium
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,58.981786,43.0,6.0,-1.751100000000001,0.0,109.0,46.684981,849.01,930.0,1983.951224,0.0,600.1566,0.0,0.0,81.20905400000001,2367.9890000000005,0.0,153.118537,-6.0,161.0,99.05759,-16.0,43.0,52.0,50.0,74.942732,-8.533751,2,0.0,Low
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,58.290846,46.0,6.0,-10.663,0.0,98.0,41.65565,915.36,882.0,1830.448816,0.0,549.1674,0.0,0.0,86.635647,2259.673,0.0,144.736883,-8.0,153.0,90.802274,-16.12,46.0,55.0,48.0,72.46503799999999,-8.552779,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,71.79412500000001,46.0,6.0,8.378099999999998,0.0,156.0,70.507353,742.84,1206.0,2577.953465,0.0,806.4603999999999,0.0,0.0,92.542164,2971.92,0.0,191.01,0.0,208.0,132.90457400000005,-16.99,46.0,52.0,89.0,104.60454,-8.615602,1,4.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,54.89679699999999,48.0,4.0,-10.8809,0.0,95.0,40.00716,914.37,872.0,1803.435543,0.0,537.0816,0.0,0.0,83.216652,2257.029,0.0,145.994716,-7.0,151.0,89.890338,-15.830000000000002,48.0,56.0,45.0,71.99146,-8.470785,2,0.0,Low
0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,63.015904000000006,47.0,11.0,-11.8049,0.0,123.0,55.118904,924.14,1066.0,2234.203986,0.0,687.6037000000001,0.0,0.0,89.358269,2707.47,0.0,175.048537,0.0,184.0,113.648983,-17.07,47.0,61.0,65.0,90.713138,-8.669094,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,59.767161,58.0,12.0,-3.3311,4.0,153.0,70.09756900000001,1033.65,1310.0,3089.820737,0.0,857.0616,4.0,4.0,90.076222,3318.276,0.0,208.873181,7.0,226.0,140.89241499999997,-17.549999999999997,58.0,73.0,70.0,104.033205,-8.807938,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,62.940239,48.0,3.0,19.3367,0.0,147.0,64.274775,783.9300000000001,1168.0,2539.005773,0.0,787.5475,0.0,0.0,90.8246,2939.9970000000003,0.0,192.328537,0.0,201.0,129.691081,-16.79,48.0,54.0,72.0,101.033831,-8.443942,1,4.0,Medium
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,46.964564,47.0,8.0,-0.206100000000001,0.0,126.0,55.413612,971.05,1106.0,2353.333409,0.0,723.6542000000001,0.0,0.0,98.977642,2886.811,0.0,195.149432,0.0,189.0,120.829541,-15.5,47.0,63.0,62.0,99.8617,-8.629769,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,56.289217,49.0,5.0,10.2726,0.0,136.0,59.56726999999999,873.27,1136.0,2453.34588,0.0,754.4385,0.0,0.0,92.450264,2905.659,0.0,192.200895,1.0,195.0,124.836708,-16.33,49.0,59.0,66.0,99.675169,-8.577121,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,67.27638599999999,48.0,9.0,-15.851,4.0,126.0,55.749280000000006,793.78,1046.0,2375.290723,0.0,662.9573,4.0,4.0,85.51065299999999,2617.065,0.0,157.404644,-1.0,183.0,111.586205,-17.9,48.0,57.0,52.0,73.124859,-8.697675,1,2.0,Medium
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,75.389365,46.0,6.0,19.7805,0.0,183.0,81.873982,729.01,1368.0,3139.989095,0.0,933.1774,0.0,0.0,99.127568,3351.657,0.0,218.01,1.0,235.0,155.918924,-16.990000000000002,46.0,52.0,95.0,109.255654,-8.574464,1,3.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,55.45398899999999,42.0,8.0,-10.2815,0.0,97.0,41.283804,907.11,872.0,1839.0364110000005,0.0,551.3484,0.0,0.0,80.847868,2249.1490000000003,0.0,146.07471600000002,-7.0,151.0,91.286146,-15.750000000000002,42.0,54.0,43.0,69.46959199999999,-8.56199,2,0.0,Low
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,51.231395,49.0,7.0,1.0577999999999994,0.0,122.0,52.723744,942.38,1080.0,2365.726688,0.0,705.9567000000001,0.0,0.0,92.671661,2813.241,0.0,188.113253,2.0,185.0,118.522378,-15.829999999999998,49.0,63.0,51.0,90.491011,-8.580335,1,4.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,55.739369,41.0,8.0,-3.5343000000000018,0.0,107.0,45.57777,840.0500000000001,926.0,1932.510987,0.0,598.9302,0.0,0.0,92.510626,2374.428,0.0,154.765844,-6.0,160.0,99.47903,-15.71,41.0,53.0,49.0,77.466993,-8.604546,2,0.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,50.60052,68.0,20.0,-20.0462,18.0,210.0,101.93747400000002,1000.66,1720.0,4366.029714,0.0,1116.4804,18.0,18.0,95.124122,4340.295999999999,0.0,250.803256,18.0,300.0,185.852164,-19.980000000000004,68.0,90.0,86.0,128.335262,-8.869312,1,4.0,Medium
5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,53.242746,47.0,8.0,-9.1934,0.0,114.0,50.253339,915.61,1012.0,2180.535921,0.0,647.8606,0.0,0.0,88.53545599999998,2611.12,0.0,171.870895,0.0,174.0,108.637222,-15.66,47.0,60.0,56.0,85.491821,-8.581793,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,66.932939,42.0,3.0,43.2169,0.0,196.0,86.52519,662.88,1428.0,3274.597494,0.0,1005.9003,0.0,0.0,107.4868,3534.35,0.0,236.278537,1.0,244.0,166.930298,-15.840000000000002,42.0,48.0,93.0,120.676966,-8.347825,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,59.248953,42.0,6.0,8.9151,0.0,135.0,59.706882,731.5200000000001,1080.0,2279.594505,0.0,723.8843999999999,0.0,0.0,87.885153,2722.74,0.0,178.158537,0.0,186.0,119.80719,-15.96,42.0,51.0,69.0,94.709385,-8.567892,1,3.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,62.186591,46.0,8.0,-1.926000000000002,0.0,122.0,52.701384,945.88,1042.0,2210.725007,0.0,676.6554000000001,0.0,0.0,97.059986,2660.7960000000003,0.0,173.145844,-6.0,180.0,111.448392,-17.330000000000002,46.0,58.0,58.0,86.992481,-8.627132,2,0.0,Low
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,10.0,53.658009,49.0,5.0,32.1182,0.0,192.0,88.31423,873.27,1472.0,2934.47836,0.0,1012.9905,0.0,0.0,164.606272,3691.171,0.0,248.200895,1.0,251.0,162.71034,-16.33,49.0,59.0,130.0,165.629417,-8.584776,1,4.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,56.422965000000005,46.0,4.0,18.278,0.0,142.0,62.462496,771.44,1142.0,2480.789313,0.0,772.4386,0.0,0.0,89.08357000000001,2893.3720000000003,0.0,191.074716,2.0,196.0,127.314872,-15.750000000000002,46.0,54.0,70.0,101.059043,-8.520681,1,4.0,Medium
